age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
18,2,4054,12,13,2,3,0,4,1,0,0,49,38,1
16,2,18869,9,12,2,11,0,4,1,0,51,54,38,1
13,3,7495,11,8,2,2,0,4,1,0,50,47,38,1
37,2,1085,12,13,2,3,5,4,0,0,0,54,38,1
37,3,22316,9,12,2,3,0,4,1,0,0,49,38,1
29,2,10002,9,12,2,9,0,4,1,0,0,49,38,1
24,5,22775,10,15,2,9,0,4,1,0,0,49,38,1
16,4,18763,9,12,2,11,5,4,0,0,0,39,38,1
22,2,9121,9,12,2,2,0,4,1,110,0,54,38,1
16,4,7128,9,12,2,3,0,4,1,0,0,39,38,1
25,2,24849,11,8,2,2,0,4,1,0,0,39,38,1
33,2,16225,12,13,2,11,0,4,1,110,0,39,38,1
30,2,849,8,10,2,11,0,4,1,0,0,39,38,1
24,2,4087,11,8,2,2,0,4,1,0,0,39,38,1
46,3,1170,15,9,6,11,1,4,0,107,0,59,38,1
43,2,12402,9,12,2,11,0,4,1,0,0,39,38,1
16,2,18836,7,11,2,3,5,4,0,0,0,54,38,1
11,2,7927,11,8,2,5,0,4,1,0,0,39,38,1
36,2,3836,11,8,2,3,0,4,1,120,0,39,38,1
27,1,12629,10,15,2,9,0,4,1,0,0,35,38,1
14,2,17373,11,8,2,13,0,4,1,0,0,44,38,1
36,2,11412,7,11,2,12,0,4,1,0,0,39,38,1
17,2,5032,15,9,0,9,1,2,1,0,0,39,10,1
19,4,2408,9,12,2,11,0,4,1,0,0,39,38,1
27,2,8059,11,8,2,0,5,4,0,0,0,39,38,1
9,1,19306,11,8,2,10,0,4,1,51,0,39,38,1
27,2,10164,9,12,2,9,0,2,1,0,55,49,38,1
18,2,13689,11,8,2,2,0,4,1,0,0,39,38,1
9,2,16709,11,8,2,2,0,4,1,0,0,41,38,1
40,4,9665,15,9,2,11,5,4,0,0,0,24,38,1
22,2,16373,15,9,2,3,5,4,0,0,0,34,32,1
47,1,4328,8,10,2,3,0,4,1,0,0,39,38,1
21,2,18649,15,9,2,12,5,4,0,0,51,39,38,1
24,2,11756,7,11,2,12,0,4,1,0,0,44,38,1
28,2,7455,12,13,2,9,0,4,1,0,0,54,38,1
16,2,186,7,11,2,11,0,3,1,0,0,39,23,1
26,2,15615,11,8,2,13,0,4,1,0,0,69,38,1
44,3,19695,0,5,2,3,0,4,1,96,0,39,38,1
39,2,8535,9,12,0,3,1,4,1,0,0,44,38,1
21,2,12237,0,5,4,9,1,4,1,0,87,87,38,1
18,2,2597,9,12,2,3,0,4,1,96,0,49,38,1
32,3,1190,9,12,2,11,0,4,1,0,0,49,38,1
20,2,12645,9,12,0,3,1,4,0,0,0,39,38,1
46,0,4883,12,13,0,9,1,4,1,0,0,39,38,1
38,2,1321,15,9,6,4,1,4,1,0,74,61,38,1
46,2,4352,11,8,0,13,4,4,1,0,0,44,38,1
33,2,2623,11,8,2,2,0,4,1,0,0,49,38,1
38,2,12026,12,13,0,11,1,4,1,102,0,39,38,1
30,4,18803,12,13,2,9,0,4,1,0,0,39,38,1
25,1,17783,11,8,2,2,0,4,1,0,0,39,38,1
28,2,20023,9,12,2,2,0,4,1,96,0,39,38,1
23,1,1021,9,12,2,9,0,4,1,0,0,49,38,1
56,3,14462,9,12,2,11,0,4,1,0,0,49,38,1
35,2,25139,9,12,2,3,0,4,1,0,0,44,38,1
19,3,14547,15,9,2,11,5,4,0,0,51,14,38,1
30,2,2886,11,8,2,6,0,4,1,80,0,39,38,1
42,2,3436,10,15,2,9,0,4,1,0,81,44,38,1
37,2,8720,12,13,2,9,0,2,1,0,0,39,38,1
21,2,25746,8,10,2,12,5,4,0,0,0,35,38,1
25,2,11561,15,9,2,2,0,2,1,0,0,49,38,1
26,2,7552,15,9,2,11,0,4,1,96,0,39,38,1
8,2,11193,9,12,2,9,5,4,0,0,50,39,38,1
17,2,26338,8,10,2,2,0,4,1,0,0,31,38,1
39,2,8578,15,9,2,13,0,2,1,0,0,34,38,1
20,2,14289,9,12,2,12,0,4,1,0,0,44,38,1
30,3,22736,9,12,0,3,4,4,0,0,0,59,38,1
13,2,17995,12,13,2,9,0,4,1,0,0,46,38,1
23,2,9791,9,12,2,3,0,4,1,0,51,31,38,1
30,2,7795,9,12,0,7,1,4,0,120,0,39,38,1
26,4,9761,11,8,2,3,0,4,1,0,0,34,38,1
45,2,17416,11,8,2,13,0,4,1,0,55,59,38,1
43,2,23407,11,8,2,6,0,4,1,96,0,39,38,1
34,3,3211,0,5,2,4,0,4,1,0,0,59,38,1
12,2,8043,9,12,2,9,0,4,1,0,0,39,38,1
22,2,9527,14,14,2,9,0,4,1,0,0,54,38,1
36,0,25920,9,12,2,0,0,2,1,0,0,39,38,1
20,2,19232,9,12,2,9,0,4,1,0,0,95,38,1
19,1,25475,15,9,2,9,0,2,1,0,0,39,38,1
31,2,26009,11,8,2,0,0,4,1,69,0,44,38,1
21,5,11556,9,12,2,9,5,4,0,0,0,20,38,1
43,2,8533,8,10,6,3,4,1,0,0,0,39,38,1
8,1,11574,9,12,4,9,1,4,0,0,0,49,38,1
33,2,1579,8,10,0,9,4,4,0,0,0,39,38,1
35,2,21457,11,8,2,3,0,4,1,80,0,39,38,1
49,2,16217,15,9,2,11,0,4,1,0,0,23,38,1
27,4,5192,12,13,2,4,0,4,1,0,0,39,38,1
13,2,22834,8,10,2,3,0,4,1,0,0,49,38,1
19,2,741,15,9,2,3,0,4,1,0,0,49,38,1
21,2,17172,8,10,2,9,5,4,0,93,0,44,38,1
38,2,8963,9,12,2,12,0,4,1,0,0,17,38,1
36,2,7081,12,13,2,3,0,4,1,0,0,44,38,1
28,2,16183,15,9,2,11,0,4,1,0,0,64,38,1
26,3,3625,15,9,2,11,0,4,1,0,0,43,38,1
29,5,472,15,9,2,3,0,4,1,96,0,37,38,1
14,2,15978,9,12,2,0,0,4,1,93,0,49,38,1
19,4,9235,8,10,2,4,0,4,1,0,0,59,38,1
37,1,21371,9,12,2,9,5,4,0,51,0,39,38,1
36,0,21045,11,8,2,0,0,2,1,0,55,39,38,1
14,2,15710,15,9,2,3,0,4,1,0,0,39,38,1
38,5,15639,12,13,2,3,0,4,1,0,0,44,38,1
29,2,19364,11,8,2,0,5,4,0,96,0,39,38,1
38,2,21920,11,8,0,2,1,4,1,74,0,39,38,1
26,2,14936,11,8,2,2,0,4,1,0,0,39,38,1
41,3,18345,15,9,6,11,1,4,0,0,0,19,38,1
33,5,21301,9,12,2,3,0,4,1,0,0,39,38,1
15,2,1769,9,12,5,9,1,4,1,102,0,39,38,1
33,2,20225,11,8,2,2,0,4,1,0,0,39,38,1
12,2,7235,9,12,4,11,1,4,0,106,0,34,38,1
33,2,8409,7,11,2,2,0,4,1,0,51,39,38,1
15,4,25384,14,14,2,9,0,1,1,110,0,39,29,1
30,2,21221,11,8,2,13,0,4,1,0,0,64,38,1
25,2,24062,11,8,0,3,1,4,0,0,0,39,38,1
17,3,20717,11,8,2,3,0,4,1,0,0,39,38,1
28,4,25220,11,8,2,9,0,4,1,0,0,39,38,1
25,4,680,14,14,0,9,4,4,1,94,0,39,38,1
28,4,18015,9,12,2,3,0,4,1,0,0,49,38,1
25,2,19193,9,12,2,3,5,4,0,0,0,39,38,1
20,2,7103,11,8,2,7,0,4,1,0,0,43,38,1
31,2,15634,9,12,2,13,0,4,1,0,0,44,38,1
40,1,23112,12,13,2,3,0,4,1,96,0,59,38,1
45,2,16201,14,14,2,2,0,4,1,0,0,44,38,1
47,2,1641,10,15,2,9,0,4,1,0,0,59,38,1
26,2,15436,15,9,2,11,0,4,1,0,0,37,38,1
39,2,17997,15,9,0,11,1,4,1,107,0,59,38,1
24,4,8101,8,10,2,7,5,4,0,51,0,39,38,1
49,4,23392,9,12,2,11,0,4,1,0,0,39,38,1
27,2,19681,8,10,0,3,1,4,1,99,0,39,38,1
28,2,3832,9,12,2,2,0,4,1,0,0,39,10,1
24,3,19985,9,12,2,11,0,4,1,96,0,44,38,1
33,3,14748,11,8,2,3,0,4,1,0,0,69,11,1
22,1,18356,9,12,2,9,0,4,1,0,0,49,38,1
29,2,4946,12,13,2,3,0,4,1,110,0,64,38,1
44,2,6892,14,14,2,13,0,4,1,0,0,4,38,1
14,2,9883,11,8,2,2,0,4,1,0,0,42,38,1
28,2,23329,9,12,2,3,0,4,1,93,0,52,38,1
19,3,3194,9,12,2,11,0,4,1,110,0,44,38,1
24,2,7136,8,10,2,12,0,4,1,0,0,39,38,1
41,4,4485,10,15,2,9,0,4,1,110,0,31,38,1
34,4,7894,11,8,2,3,0,4,1,0,0,44,38,1
11,2,3929,9,12,2,3,0,4,1,0,0,44,38,1
25,2,13643,11,8,2,3,5,4,0,0,0,39,38,1
17,1,18688,7,11,2,9,0,4,1,0,0,39,38,1
12,2,21134,9,12,2,3,0,4,1,0,0,51,40,1
12,2,18620,9,12,2,9,5,4,0,0,0,45,38,1
22,0,14199,11,8,2,0,5,4,0,0,0,39,38,1
25,2,23933,7,11,0,9,4,4,0,99,0,39,38,1
34,1,5764,9,12,2,3,0,4,1,0,0,39,38,1
23,5,20138,12,13,2,10,0,4,1,0,0,39,38,1
13,2,11323,14,14,2,9,0,4,1,0,0,59,38,1
25,2,9896,9,12,2,3,0,4,1,0,81,59,38,1
36,0,11461,14,14,2,0,0,4,1,0,0,44,38,1
38,2,10076,9,12,2,9,0,4,1,0,0,39,38,1
18,2,9514,15,9,2,13,0,0,1,0,50,39,38,1
30,5,22585,12,13,0,3,1,4,1,0,0,49,38,1
34,2,17784,11,8,2,6,0,4,1,0,0,39,38,1
27,5,1581,10,15,4,9,1,4,1,0,0,44,38,1
40,4,6036,9,12,2,11,0,4,1,0,0,49,38,1
22,2,23032,12,13,4,3,1,2,1,99,0,51,38,1
34,2,9812,11,8,2,6,0,4,1,0,0,44,38,1
28,2,11668,8,10,2,3,5,4,0,0,0,39,38,1
33,2,8988,11,8,2,6,0,4,1,0,0,49,38,1
16,2,26549,9,12,2,3,0,4,1,0,51,59,38,1
22,2,17450,9,12,2,3,0,4,1,0,55,39,38,1
40,3,798,9,12,2,2,0,4,1,0,0,49,38,1
28,0,3136,9,12,2,3,0,4,1,0,0,49,38,1
47,4,17546,14,14,2,9,0,4,1,0,0,8,38,1
28,2,662,9,12,2,11,0,4,1,0,0,54,38,1
29,2,18065,9,12,2,11,5,4,0,0,0,15,38,1
32,2,13222,0,5,2,5,0,4,1,0,19,39,38,1
21,2,4555,15,9,2,0,0,4,1,0,0,39,38,1
51,5,18825,10,15,2,9,0,4,1,0,79,59,38,1
21,4,14255,11,8,2,13,0,4,1,0,0,39,38,1
25,2,12328,8,10,2,3,5,4,0,93,0,34,38,1
44,4,5893,9,12,2,4,0,4,1,0,0,19,38,1
32,2,8510,11,8,2,2,0,4,1,93,0,39,38,1
6,2,2628,11,8,2,6,5,4,0,0,0,39,38,1
30,2,11504,11,8,2,2,0,4,1,0,0,39,38,1
31,3,3418,9,12,2,3,0,4,1,0,0,49,38,1
33,2,4573,15,9,2,4,0,4,1,0,0,39,38,1
12,2,18313,11,8,2,0,0,4,1,0,0,47,38,1
33,2,7575,11,8,2,2,0,4,1,0,0,59,38,1
29,2,17577,7,11,2,11,0,4,1,110,0,44,38,1
24,2,9207,10,15,2,9,0,4,1,0,0,59,38,1
44,2,4296,15,9,2,6,0,1,1,0,0,39,38,1
17,2,12593,9,12,2,12,0,4,1,0,0,39,38,1
34,4,25183,15,9,0,2,1,4,1,0,0,7,32,1
25,2,3755,14,14,2,9,0,4,1,93,0,34,38,1
16,4,15082,10,15,4,9,1,4,1,0,0,44,38,1
18,2,21188,9,12,2,10,0,2,1,51,0,39,38,1
10,2,16564,8,10,2,9,0,4,1,0,0,43,38,1
37,1,582,12,13,2,0,0,4,1,93,0,39,38,1
31,5,11585,12,13,0,9,1,4,1,0,0,39,38,1
29,2,15782,11,8,2,2,0,4,1,0,0,39,38,1
32,2,10508,9,12,2,0,5,4,0,0,0,39,38,1
12,2,22106,9,12,4,11,1,4,1,0,0,49,38,1
45,1,6078,12,13,0,9,1,4,0,102,0,32,38,1
14,3,15978,9,12,2,3,0,4,1,0,0,49,38,1
16,2,18687,11,8,2,6,0,4,1,0,0,39,38,1
25,1,13004,0,5,2,5,0,4,1,120,0,39,38,1
32,4,5471,11,8,0,3,4,4,0,107,0,29,38,1
28,2,19680,9,12,2,9,0,4,1,0,0,59,38,1
33,4,7931,14,14,2,3,0,4,1,120,0,49,38,1
30,5,6636,9,12,2,9,0,4,1,0,0,59,38,1
41,4,5938,10,15,1,3,5,4,0,0,19,34,38,1
14,2,25018,15,9,2,11,0,4,1,0,0,39,38,1
27,1,14249,9,12,2,10,5,2,0,110,0,39,38,1
8,2,7017,9,12,2,9,0,4,1,0,0,44,38,1
15,2,24421,14,14,1,9,5,4,0,120,0,59,38,1
21,2,8045,9,12,0,9,1,4,0,0,0,49,38,1
27,5,24758,11,8,2,10,0,4,1,0,0,39,38,1
47,4,17364,14,14,0,9,1,4,1,0,87,59,38,1
27,3,2399,11,8,2,2,0,4,1,0,0,44,38,1
39,2,7869,9,12,2,11,0,2,1,96,0,44,38,1
28,2,9096,12,13,2,3,0,4,1,0,55,42,38,1
31,5,24372,11,8,2,10,0,4,1,0,0,70,38,1
16,2,3531,1,6,0,3,4,4,0,0,0,39,38,1
63,2,9360,14,14,2,9,0,4,1,0,0,34,38,1
6,4,20296,9,12,4,0,3,4,1,0,71,39,38,1
34,3,11295,9,12,2,3,0,4,1,110,0,39,38,1
25,2,26352,11,8,2,2,0,4,1,0,0,39,38,1
39,2,13035,9,12,2,11,0,4,1,0,0,39,38,1
21,2,24224,7,11,2,12,0,4,1,0,0,20,38,1
46,2,12050,15,9,2,11,0,2,1,0,0,39,38,1
17,2,13860,14,14,2,11,0,4,1,96,0,39,38,1
57,3,11259,15,9,2,3,0,4,1,0,0,34,38,1
46,1,9495,11,8,2,0,5,4,0,0,0,34,38,1
28,2,2065,15,9,2,0,5,4,0,0,51,19,38,1
21,3,10349,14,14,2,9,0,4,1,0,0,44,38,1
39,2,18527,11,8,2,11,0,4,1,0,0,39,38,1
23,2,13887,15,9,2,11,0,4,1,0,0,59,38,1
34,0,26720,15,9,2,0,0,4,1,0,0,43,38,1
17,2,21342,7,11,2,11,0,2,1,0,51,49,38,1
35,2,18214,9,12,2,9,0,4,1,0,0,49,38,1
25,2,1134,9,12,2,3,0,4,1,0,0,54,38,1
33,3,22503,9,12,2,3,0,1,1,96,0,49,23,1
34,1,13024,12,13,5,9,1,4,1,0,0,38,38,1
23,2,18126,9,12,2,3,0,4,1,0,0,39,38,1
37,3,6771,7,11,2,11,0,4,1,0,0,49,38,1
28,0,18610,15,9,2,13,0,4,1,0,0,64,38,1
28,2,17213,12,13,4,3,1,4,0,0,90,49,38,1
29,2,13051,7,11,2,3,0,4,1,0,0,39,38,1
35,2,8538,15,9,2,3,0,4,1,0,55,49,38,1
44,2,14898,11,8,2,6,0,4,1,0,0,39,38,1
5,2,13640,15,9,4,11,1,4,1,0,0,24,38,1
32,5,8834,11,8,2,9,0,4,1,0,0,39,38,1
37,3,11143,14,14,2,9,0,4,1,120,0,59,38,1
26,2,14936,11,8,2,2,0,4,1,0,0,39,38,1
11,2,1896,7,11,2,3,5,4,0,0,0,15,38,1
9,5,2858,11,8,2,10,0,1,1,0,0,39,38,1
36,4,8343,14,14,4,9,1,1,1,117,0,39,29,1
24,2,758,12,13,2,3,0,4,1,0,51,39,38,1
28,2,17061,10,15,2,9,0,4,1,0,0,49,38,1
18,2,7952,8,10,2,0,0,4,1,110,0,39,21,1
20,4,24203,14,14,2,9,0,4,1,0,0,49,38,1
25,2,6431,10,15,2,9,0,4,1,0,0,44,38,1
33,2,120,15,9,2,3,0,4,1,0,0,81,38,1
40,5,25179,15,9,2,9,0,4,1,0,0,39,38,1
40,5,17795,15,9,2,0,5,4,0,0,0,39,38,1
27,2,22266,12,13,2,3,0,4,1,0,0,39,38,1
29,1,4686,11,8,2,10,0,4,1,0,0,55,38,1
15,3,1611,11,8,2,2,0,4,1,120,0,39,38,1
16,3,15791,9,12,2,11,0,4,1,0,0,49,38,1
40,2,17670,11,8,2,11,0,4,1,0,0,39,38,1
17,1,5529,15,9,2,3,0,4,1,0,0,44,38,1
14,2,23173,8,10,2,2,0,4,1,69,0,39,25,1
31,2,11767,9,12,0,7,4,4,0,0,0,55,38,1
26,1,896,11,8,2,3,0,3,1,0,50,39,38,1
47,5,14887,10,15,4,9,1,4,0,74,0,39,38,1
36,4,5241,9,12,2,3,0,4,1,0,81,39,38,1
31,2,16409,9,12,4,2,1,4,1,120,0,59,38,1
30,2,26529,11,8,2,0,0,2,1,0,0,39,38,1
15,2,6087,9,12,2,3,0,4,1,0,0,39,38,1
11,3,16057,9,12,2,9,0,4,1,0,0,49,38,1
19,2,9774,12,13,2,3,0,1,1,110,0,39,16,1
23,4,23378,15,9,2,12,0,4,1,0,0,49,38,1
31,1,14775,12,13,2,9,0,4,1,96,0,49,38,1
38,2,14684,9,12,2,9,0,4,1,0,0,39,38,1
28,1,11228,12,13,4,9,1,4,1,0,0,49,38,1
17,2,10362,9,12,2,3,0,4,1,0,0,49,38,1
19,2,9354,11,8,2,2,0,4,1,0,0,54,38,1
43,2,3683,12,13,2,0,0,1,1,0,0,49,34,1
22,2,10958,11,8,2,6,0,4,1,0,0,41,38,1
33,3,23262,14,14,2,9,0,4,1,0,0,73,38,1
21,3,18503,11,8,2,2,0,4,1,0,0,49,38,1
15,4,2789,9,12,2,3,0,4,1,0,0,49,38,1
33,2,5649,11,8,2,6,0,4,1,0,0,39,38,1
48,4,11491,12,13,2,9,0,4,1,0,0,38,38,1
36,5,18342,10,15,2,9,0,4,1,0,0,49,38,1
24,1,6839,9,12,2,9,0,4,1,0,0,34,38,1
16,2,20105,9,12,2,9,0,4,1,0,0,24,38,1
22,0,8168,11,8,2,0,0,4,1,0,0,39,38,1
17,2,3751,9,12,2,9,0,4,1,0,0,44,38,1
18,2,21316,9,12,2,9,0,4,1,93,0,44,38,1
14,2,10104,12,13,2,11,0,4,1,0,0,74,38,1
14,2,20577,9,12,2,3,0,4,1,0,73,44,38,1
16,2,17607,8,10,2,13,0,4,1,0,0,81,38,1
11,2,6745,9,12,2,3,5,4,0,110,0,27,38,1
14,2,2966,9,12,4,3,1,4,1,107,0,49,38,1
28,1,10414,12,13,2,9,5,4,0,0,55,34,38,1
23,2,14020,14,14,2,9,0,4,1,0,0,39,38,1
10,2,21236,11,8,2,5,0,2,1,0,0,78,38,1
8,2,19327,15,9,4,13,1,4,1,102,0,49,38,1
15,2,14960,9,12,2,3,0,4,1,0,0,54,38,1
29,2,4924,15,9,2,3,0,4,1,0,0,49,38,1
24,2,12622,12,13,2,9,0,4,1,0,0,44,38,1
22,2,13702,14,14,2,3,0,4,1,0,0,54,38,1
15,2,9758,15,9,2,11,0,4,1,0,0,39,38,1
34,4,13315,11,8,2,11,0,4,1,0,0,39,38,1
36,0,23266,12,13,2,3,0,4,1,0,0,39,38,1
19,2,11493,15,9,2,3,0,4,1,93,0,39,38,1
45,2,4167,10,15,2,3,0,4,1,120,0,39,38,1
42,0,14326,11,8,2,2,0,4,1,0,0,39,38,1
15,1,7495,11,8,2,2,0,4,1,0,0,39,38,1
41,2,10317,11,8,6,3,1,4,1,0,0,54,38,1
22,2,22679,7,11,2,3,0,4,1,0,0,49,38,1
22,2,761,11,8,2,13,0,4,1,93,0,47,38,1
25,2,14570,11,8,2,2,0,4,1,0,0,39,38,1
8,2,8178,11,8,2,13,0,4,1,0,0,39,38,1
27,0,19437,15,9,0,3,4,4,1,0,0,59,38,1
22,2,6118,12,13,0,3,1,4,0,99,0,39,38,1
10,2,12733,9,12,4,11,1,4,1,0,0,78,38,1
27,2,17504,15,9,2,11,0,4,1,0,0,49,8,1
19,1,13637,9,12,2,9,0,4,1,0,0,34,38,1
42,2,17393,11,8,2,13,0,2,1,0,0,39,38,1
18,2,12829,12,13,2,3,0,4,1,0,55,47,38,1
19,2,2325,9,12,2,12,0,4,1,51,0,41,38,1
22,2,22290,9,12,2,9,0,4,1,0,0,39,38,1
21,4,14837,12,13,2,9,0,2,1,120,0,59,38,1
38,3,9216,11,8,0,3,4,4,1,0,82,59,38,1
31,2,10463,8,10,2,11,0,4,1,0,0,39,38,1
40,2,5142,15,9,3,11,3,1,0,0,0,87,38,1
29,2,20591,15,9,2,3,0,4,1,0,0,59,38,1
26,2,790,15,9,3,2,4,4,1,0,91,39,38,1
7,4,3522,15,9,4,9,1,1,1,0,0,29,38,1
45,4,14545,9,12,0,9,1,4,0,0,0,39,38,1
29,2,14268,15,9,2,11,0,4,1,0,50,39,38,1
28,2,10002,15,9,2,11,0,4,1,0,0,59,38,1
18,1,815,15,9,2,10,0,3,1,0,0,39,38,1
18,4,15421,14,14,2,9,0,4,1,0,0,49,38,1
24,2,6413,11,8,0,2,1,4,1,106,0,43,38,1
34,2,19043,11,8,2,5,0,4,1,0,51,41,38,1
11,2,21041,11,8,2,3,0,4,1,0,0,44,38,1
20,2,2432,15,9,0,3,1,1,0,0,0,39,23,1
12,2,22588,12,13,4,11,1,4,1,0,0,49,38,1
14,1,9763,9,12,2,9,0,4,1,0,0,39,38,1
37,2,9976,9,12,4,0,1,4,0,107,0,39,38,1
29,1,4139,9,12,2,9,0,4,1,51,0,49,38,1
27,2,21820,9,12,2,3,0,2,1,0,51,39,38,1
49,3,19752,9,12,2,11,0,4,1,82,0,25,38,1
26,2,22720,11,8,2,2,0,4,1,0,0,39,38,1
24,2,13183,15,9,2,11,0,4,1,0,0,49,38,1
33,1,11407,12,13,2,9,5,4,0,0,51,39,38,1
35,0,22013,9,12,2,9,0,4,1,0,0,39,38,1
28,0,11357,9,12,4,0,1,4,1,0,0,54,38,1
22,2,21526,9,12,2,3,0,4,1,51,0,49,38,1
18,2,8859,11,8,2,13,5,4,0,0,51,27,38,1
31,3,17140,15,9,2,3,0,4,1,0,0,54,38,1
30,2,13457,12,13,0,9,4,4,0,0,0,39,38,1
21,2,24737,9,12,2,3,0,4,1,0,0,49,38,1
21,2,9695,15,9,2,3,0,4,1,0,0,29,38,1
26,2,13338,9,12,2,0,0,4,1,0,0,39,38,1
20,1,24667,15,9,2,0,0,4,1,0,0,39,1,1
27,2,3070,15,9,2,2,0,4,1,80,0,49,38,1
5,5,13772,2,7,4,3,1,4,1,0,0,49,38,1
38,2,25537,6,4,0,2,4,4,0,120,0,36,38,1
36,0,12588,11,8,2,12,0,4,1,0,0,39,9,1
44,4,17732,15,9,2,0,0,4,1,0,0,49,38,1
37,4,25256,7,11,2,11,0,4,1,0,0,49,38,1
32,2,17543,9,12,2,3,0,4,1,0,0,73,38,1
49,2,16733,15,9,2,12,0,4,1,0,0,39,38,1
23,1,15157,9,12,0,12,1,4,0,99,0,39,8,1
25,2,18817,7,11,2,2,0,4,1,0,0,49,38,1
30,2,2476,9,12,2,9,0,4,1,110,0,49,38,1
17,2,1593,11,8,2,2,0,4,1,0,0,49,38,1
17,3,24030,9,12,2,3,0,4,1,96,0,54,38,1
11,2,6159,11,8,2,3,0,4,1,0,0,39,38,1
15,2,16312,8,10,2,12,0,4,1,0,0,44,38,1
36,5,4804,15,9,2,3,0,4,1,0,0,39,38,1
38,2,10509,10,15,2,3,0,4,1,0,0,78,38,1
11,2,17223,9,12,2,3,0,4,1,51,0,39,38,1
30,2,10367,14,14,2,9,0,4,1,0,0,54,38,1
21,4,17053,11,8,2,9,0,4,1,0,0,49,38,1
20,2,6952,14,14,2,9,0,4,1,110,0,44,38,1
40,1,5773,11,8,2,2,0,4,1,120,0,39,38,1
47,4,8129,9,12,2,3,0,4,1,110,0,34,38,1
73,1,18211,12,13,2,3,0,4,1,113,0,59,38,1
32,2,13444,9,12,2,11,0,4,1,0,0,49,38,1
31,4,17491,14,14,2,9,0,4,1,0,0,34,38,1
28,1,17209,10,15,2,3,0,4,1,96,0,44,38,1
19,2,14352,9,12,2,9,0,4,1,0,0,44,38,1
36,2,22510,9,12,2,11,0,4,1,0,0,49,38,1
24,2,16387,9,12,0,9,1,4,1,0,0,44,38,1
37,2,20402,12,13,2,9,0,4,1,0,0,39,38,1
28,0,24629,9,12,2,9,0,4,1,0,0,39,38,1
24,1,13322,12,13,2,9,5,1,0,0,0,39,35,1
38,2,6301,15,9,2,9,0,4,1,0,0,39,38,1
26,5,17814,10,15,5,9,4,4,0,0,0,39,38,1
14,2,25942,15,9,2,12,0,4,1,0,0,39,25,1
14,4,18112,8,10,2,4,0,4,1,0,0,59,38,1
22,2,23543,15,9,2,2,0,4,1,0,0,39,38,1
28,3,20968,9,12,2,3,0,4,1,0,0,49,38,1
22,2,8724,11,8,2,13,0,4,1,0,50,39,38,1
22,2,9859,15,9,2,2,0,4,1,0,0,51,38,1
11,3,11285,12,13,2,11,0,4,1,80,0,39,38,1
30,2,1542,15,9,2,3,0,4,1,0,0,39,38,1
18,4,5018,15,9,2,2,0,4,1,0,0,39,38,1
26,5,342,9,12,2,9,0,4,1,0,0,36,38,1
22,4,8630,11,8,2,11,0,4,1,0,0,49,38,1
19,2,3235,15,9,2,2,0,4,1,0,0,39,38,1
32,3,14422,15,9,2,3,0,4,1,110,0,49,38,1
21,2,20200,11,8,2,13,0,4,1,0,0,49,38,1
42,5,8534,14,14,2,9,0,1,1,0,55,39,18,1
19,2,25273,7,11,2,3,5,4,0,0,0,49,38,1
16,2,10309,9,12,2,9,0,4,1,0,0,39,38,1
26,2,12121,11,8,2,6,0,4,1,0,0,39,38,1
34,2,21352,11,8,2,2,0,4,1,0,0,39,38,1
12,0,6405,9,12,1,9,0,4,1,0,0,49,38,1
31,2,14870,7,11,2,11,0,4,1,0,51,39,38,1
21,2,12398,15,9,2,9,0,4,1,0,0,39,38,1
19,2,22679,9,12,2,3,0,4,1,0,0,54,38,1
28,2,16228,11,8,2,7,5,4,0,0,0,39,38,1
33,2,15025,7,11,2,3,0,4,1,0,0,49,38,1
20,2,14236,14,14,2,9,0,4,1,0,0,49,38,1
17,2,15192,9,12,2,3,0,4,1,0,0,44,38,1
37,1,2755,12,13,2,9,0,4,1,0,0,44,38,1
32,2,20122,15,9,2,0,5,4,0,0,0,39,38,1
12,2,11341,9,12,2,10,0,4,1,0,0,39,38,1
17,2,971,15,9,2,2,0,4,1,0,0,39,38,1
25,2,20160,15,9,2,6,5,2,0,0,0,47,38,1
22,2,15915,12,13,4,9,1,4,0,0,0,39,38,1
53,2,8722,8,10,2,6,0,4,1,100,0,49,38,1
25,4,394,14,14,0,9,4,4,1,0,0,59,38,1
26,2,24294,9,12,4,11,1,4,1,0,0,49,38,1
47,4,11511,11,8,2,2,0,4,1,0,0,29,38,1
25,2,14850,9,12,2,9,0,4,1,0,0,44,38,1
32,5,20931,10,15,4,3,1,4,0,0,74,49,38,1
22,2,13450,9,12,2,9,5,4,0,96,0,19,38,1
18,2,5279,11,8,2,3,0,4,1,80,0,39,38,1
15,2,5529,15,9,2,2,0,4,1,51,0,39,38,1
29,2,6149,15,9,2,12,0,4,1,0,50,44,38,1
21,1,25627,9,12,2,3,0,4,1,0,0,41,38,1
13,2,4754,9,12,2,3,2,4,0,0,0,39,11,1
22,2,4636,9,12,2,9,0,4,1,0,0,49,38,1
28,2,21744,9,12,2,3,0,4,1,0,0,49,38,1
32,0,26534,9,12,2,3,0,4,1,93,0,39,38,1
20,1,20926,15,9,2,3,0,4,1,0,0,39,38,1
28,4,344,9,12,2,4,0,4,1,0,19,69,38,1
43,4,21585,9,12,2,3,0,4,1,0,55,44,38,1
30,2,14513,15,9,2,3,0,4,1,0,0,39,38,1
33,5,18324,11,8,2,2,0,2,1,0,0,39,38,1
